Metric,Sample Size,Mean Value,Median Value,Bootstrap CI Low,Bootstrap CI High,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Q05,Sample Q95,Empirical CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Average Edit Distance,500,2.032303486973948,2.1045170340681363,,,1.3390903807615233,2.282833867735471,0.46437133677271775,1.5733687374749499,2.271587575150301,0.34356032066597614,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Average Edit Distance,600,2.027493711741792,2.1147022815804117,,,,,,,,,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Average Edit Distance,700,2.0487966073983244,2.1087594522787656,,,,,,,,,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Average Edit Distance,800,2.0298196495619525,2.11357634543179,,,,,,,,,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Average Edit Distance,900,2.0297850451118524,2.1107699913484117,,,,,,,,,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Average Edit Distance,1000,2.0530028628628627,2.1090490490490494,,,1.486034884884885,2.275995195195195,0.3847828586116678,1.6736914914914915,2.2500565565565562,0.28074245559567196,0.05906978081619294,0.061867408154956824,0.04577306367885405,0.14805967720606525,1100.0,True
Avg. Trace Length,100,3.7848,3.745,,,2.83375,5.096749999999999,0.5979179877404351,2.938,4.753,0.4795497780596068,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,200,3.7327,3.7024999999999997,,,,,,,,,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,300,3.7342333333333335,3.6966666666666663,,,,,,,,,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,400,3.720575,3.66625,,,,,,,,,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,500,3.7546,3.724,,,2.866,4.915199999999999,0.5457838384914501,3.0319000000000003,4.490099999999999,0.3883769243061841,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,600,3.6723166666666667,3.6449999999999996,,,,,,,,,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
Avg. Trace Length,700,3.728014285714286,3.69,,,,,,,,,-0.021132300360304387,0.504452335164836,-0.0393762715559447,0.21345828486934548,100.0,True
