Metric,Sample Size,Mean Value,Sample CI Low,Sample CI High,Sample CI Rel Width,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Sequence Entropy,100,6687.759003509376,3988.0514501409893,9101.920444392998,0.7646610757906386,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,150,10719.9133249278,5990.8380802104575,13739.82818987061,0.7228593995849628,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,200,14885.607993104142,9803.718695869133,18629.09576479009,0.5928798523385389,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,250,19225.64005389674,12949.524761007095,24074.368344951323,0.578646201258168,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,300,23804.066197970864,15874.448996462654,29130.62070573067,0.5568868612202909,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,350,28197.173940294128,20144.261561089053,34324.550503677805,0.5028975234402812,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,400,32615.353741528976,23983.628288023632,38924.4753021968,0.458092441142193,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,450,37175.548553487606,25721.786680545552,45033.91244088968,0.5194846212573875,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Sequence Entropy,500,41815.12902391903,30391.73567414334,50169.987813838175,0.47299273256771035,0.9637468596651193,0.0,0.9691165802419979,0.0,,False
Structure,50,0.8511058910173452,0.8302053226889969,0.8739669421487604,0.051417361719179516,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,100,0.8368107083140218,0.8173698229936415,0.8608782554015841,0.05199315923621723,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,150,0.8283474298210668,0.8078512396694215,0.8526465028355387,0.05407786823916805,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,200,0.8233626154026082,0.8015790748176038,0.8412098298676749,0.048132808447578605,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,250,0.8199427891325178,0.8034026465028355,0.8374291115311909,0.04149858438825307,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,300,0.8165515206411945,0.8005198487712666,0.8353158311016593,0.04261333357516655,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,350,0.8143827119146438,0.7996219281663516,0.8298676748582231,0.03713947539574195,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,400,0.8122113546098553,0.7977315689981097,0.8263888888888888,0.03528308207971882,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,450,0.8096501400193723,0.7939508506616257,0.8241965973534972,0.03735656328194759,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Structure,500,0.8077693452613435,0.7901701323251418,0.8244360920762445,0.04242047553812082,-0.7570471294912812,0.0,-0.7627704537116481,0.0,150.0,True
Variant Entropy,50,1781.414168952367,886.5927632041638,2740.4947799843876,1.0406911818100595,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,100,3777.367174782455,2042.3906158572183,5460.271765044409,0.9048315906393274,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,150,5781.518861991289,2844.342335707556,7980.91610583573,0.8884471179185982,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,200,7793.571795404085,4602.951471982685,10439.894550224466,0.7489432613790588,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,250,9816.771154076549,5789.702924995999,13300.424467046989,0.765090825095995,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,300,11945.143362208026,6852.096205851143,15624.737794635155,0.7344107410664358,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,350,13885.070572108893,8766.978128343575,18121.777808650662,0.6737307982501858,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,400,15828.322454577235,10496.57118664149,19772.647096418863,0.5860428947159159,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,450,17853.985046694354,11380.620619756217,23106.16249919412,0.6567464825791862,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
Variant Entropy,500,19907.002559986475,13113.495020606537,25466.831293600204,0.6205523024256877,0.9349749080098646,0.0,0.9422881968192676,0.0,,False
