Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Number of Distinct Activities,700,23.29,23.0,23.0,24.0,0.042936882782310004,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,800,23.39,23.0,23.0,24.0,0.04275331338178709,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,900,23.36,23.0,23.0,24.0,0.04280821917808219,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Activities,1000,23.39,23.0,23.0,24.0,0.04275331338178709,,,,,,,0.4306767590092984,2.020901026300932e-46,0.4207726655458127,3.5291480443785997e-44,,False
Number of Distinct Directly-Follows Relations,100,82.74,84.0,72.95,91.0,0.218153251148175,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,200,92.81,93.0,84.95,101.0,0.17293395108285742,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,300,97.44,97.0,90.95,104.05,0.13444170771756972,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,400,100.99,101.0,94.0,107.0,0.12872561639766314,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,500,103.19,103.0,96.0,109.0,0.12598119972865587,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,600,105.79,106.0,100.0,111.0,0.10397958219113337,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,700,107.4,108.5,100.95,112.0,0.10288640595903163,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,800,109.22,110.0,101.95,113.0,0.10117194652993955,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,900,109.1,110.0,103.0,113.0,0.09165902841429881,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Directly-Follows Relations,1000,109.78,111.0,103.0,115.0,0.1093095281472035,,,,,,,0.8267237191137802,1.5498355815814137e-251,0.8446790424004111,3.923609347698818e-273,,False
Number of Distinct Traces,100,55.8,56.0,40.95,66.0,0.4489247311827957,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,200,106.1,107.0,87.7,120.05,0.30490103675777563,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,300,153.07,154.0,132.85,175.0,0.27536421245181947,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,400,195.89,196.0,148.7,225.05,0.3897595589361378,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,500,237.55,236.5,194.45,271.05,0.3224584298042518,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,600,283.45,283.0,229.05,317.05,0.3104603986593756,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,700,329.65,331.0,263.9,363.2,0.30122857576217205,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,800,369.19,375.5,276.85,408.05,0.3553725723882012,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,900,403.43,403.0,321.65,450.05,0.3182708276528767,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Distinct Traces,1000,442.64,441.0,345.95,498.1,0.3437330562082054,,,,,,,0.9758897512392009,0.0,0.9754781391235458,0.0,,False
Number of Events,100,1971.5,1964.0,1497.05,2452.5499999999997,0.48465635303068716,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,200,4029.06,4080.0,3335.4,4616.5,0.31796498438841814,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,300,6089.76,6098.5,5176.5,6868.2,0.277794198786159,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,400,8035.58,8138.5,6683.55,9175.45,0.3101082933652581,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,500,9930.33,9798.0,8377.25,11342.2,0.29857517323190674,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,600,12074.27,12369.5,10111.15,13493.5,0.2801287365612994,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,700,14191.93,14519.5,12065.6,15420.1,0.236366723905769,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,800,16270.91,16631.0,13270.35,17837.05,0.2806665392408906,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,900,17973.49,18477.0,15082.5,19743.75,0.2593402839404033,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
Number of Events,1000,19923.12,20425.0,16911.15,21813.1,0.24604329040832948,,,,,,,0.984044925959033,0.0,0.9834908487349145,0.0,,False
